record_id,sample,mode,o_taz,d_taz,restore_average_min,cut_average_min,delta_min
4589620101,"regional_rail","Regional Rail",2437,89,60.442,61.602,1.16
4604430202,"regional_rail","Regional Rail",15234,79,87.829,93.467,5.638
4604430204,"regional_rail","Regional Rail",92,15234,101.567,91.35,-10.217
4617410202,"regional_rail","Regional Rail",7819,95,73.183,79.558,6.375
4617410205,"regional_rail","Regional Rail",95,92,11.346,12.123,0.777
4625730202,"regional_rail","Regional Rail",1440,12001,57.158,57.133,-0.025
4625730205,"regional_rail","Regional Rail",12001,1440,53.925,65.3,11.375
4627660101,"regional_rail","Regional Rail",28,10021,54.667,58.883,4.217
4627660102,"regional_rail","Regional Rail",10021,28,60.579,66.167,5.587
4646600101,"regional_rail","Regional Rail",7026,88,129.35,125.117,-4.233
4646600102,"regional_rail","Regional Rail",88,7026,102.204,106.9,4.696
4670530101,"regional_rail","Regional Rail",116,419,26.635,30.365,3.729
4670530104,"regional_rail","Regional Rail",419,116,25.698,26.817,1.119
4671650102,"regional_rail","Regional Rail",8009,92,69.083,81.833,12.75
4671650107,"regional_rail","Regional Rail",76,74,8.292,8.283,-0.008
4723780302,"regional_rail","Regional Rail",1011,803,55.915,58.027,2.113
4723780303,"regional_rail","Regional Rail",803,1002,45.483,45.496,0.013
4723780402,"regional_rail","Regional Rail",1008,1818,42.594,41.348,-1.246
4723780403,"regional_rail","Regional Rail",1818,1002,36.258,39.079,2.821
4732510302,"regional_rail","Regional Rail",15822,92,NA,NA,NA
4732510305,"regional_rail","Regional Rail",96,96,8.304,9.531,1.227
4749130102,"regional_rail","Regional Rail",12001,90,51.335,63.175,11.84
4749130110,"regional_rail","Regional Rail",90,12004,90.367,73.867,-16.5
4749130302,"regional_rail","Regional Rail",12004,12007,27.225,33.552,6.327
4760500102,"regional_rail","Regional Rail",80,12248,63.615,69.179,5.565
4760500103,"regional_rail","Regional Rail",12248,48,NA,NA,NA
4816200103,"regional_rail","Regional Rail",3203,90,33.192,39.985,6.794
4816200104,"regional_rail","Regional Rail",90,71,7.89,8.352,0.462
4816200105,"regional_rail","Subway / El",71,68,7.933,8.085,0.152
4816200106,"regional_rail","Bus / trolleybus",68,90,10.523,13.048,2.525
4816200107,"regional_rail","Regional Rail",90,3203,29.196,38,8.804
4829560103,"regional_rail","Regional Rail",4827,44,96.919,104.062,7.143
4829560104,"regional_rail","Regional Rail",44,4827,91.031,116.463,25.431
4830540102,"regional_rail","Regional Rail",14615,97,NA,NA,NA
4830540104,"regional_rail","Regional Rail",92,97,8.152,8.498,0.346
4832100202,"regional_rail","Regional Rail",7044,422,125.883,151.093,25.21
4864450202,"regional_rail","Regional Rail",7401,95,NA,135.933,NA
4864450203,"regional_rail","Regional Rail",95,95,5.931,8.298,2.367
4868350201,"regional_rail","Regional Rail",2426,135,52.344,54.138,1.794
4868350202,"regional_rail","Regional Rail",135,2426,54.71,60.027,5.317
4887310102,"regional_rail","Regional Rail",15627,92,91.717,110.524,18.807
4887310105,"regional_rail","Regional Rail",61,61,7.688,6.787,-0.9
4925520403,"regional_rail","Regional Rail",92,2408,42.6,45.317,2.717
4934700103,"regional_rail","Regional Rail",4250,92,51.333,68.3,16.967
4940770201,"regional_rail","Regional Rail",4210,139,70.633,66.679,-3.954
4940770207,"regional_rail","Regional Rail",92,4211,53.942,61.058,7.117
4940770302,"regional_rail","Regional Rail",3034,4210,101.328,129.374,28.046
4942710204,"regional_rail","Regional Rail",12253,92,NA,NA,NA
4970310202,"regional_rail","Regional Rail",11618,1614,91.706,102.154,10.448
4970310203,"regional_rail","Regional Rail",1614,11633,128.467,123.067,-5.4
4971340102,"regional_rail","Regional Rail",5056,8009,36.85,37.223,0.373
4996200202,"regional_rail","Regional Rail",5044,93,NA,NA,NA
4996200203,"regional_rail","Regional Rail",93,8009,62.442,73.817,11.375
5023060101,"regional_rail","Regional Rail",31,14616,130.9,130.9,0
5028430201,"regional_rail","Regional Rail",3205,91,44.948,43.625,-1.323
5028430203,"regional_rail","Regional Rail",23,3205,55.046,58.408,3.363
5035620502,"regional_rail","Regional Rail",8009,1026,89.142,99.006,9.865
5040140102,"regional_rail","Regional Rail",5054,116,63.102,73.246,10.144
5040140104,"regional_rail","Regional Rail",74,8004,NA,NA,NA
5040390101,"regional_rail","Regional Rail",2438,76,49.171,55.538,6.367
5040390102,"regional_rail","Regional Rail",76,2438,58.06,57.971,-0.09
5046350202,"regional_rail","Regional Rail",4250,1040,53.125,60.985,7.86
5046350207,"regional_rail","Regional Rail",1040,4249,48.975,69.321,20.346
5048230201,"regional_rail","Regional Rail",12249,43,73.292,72.89,-0.402
5048230202,"regional_rail","Regional Rail",43,12249,60.633,63.658,3.025
5048570101,"regional_rail","Regional Rail",3032,58,70.475,69.774,-0.701
5048570103,"regional_rail","Regional Rail",15603,3032,38.515,43.469,4.954
5090530101,"regional_rail","Regional Rail",846,10021,73.633,77.817,4.183
5090530104,"regional_rail","Regional Rail",10021,90,50.119,65.744,15.625
5101750101,"regional_rail","Regional Rail",16214,95,100.183,100.183,0
5103110101,"regional_rail","Regional Rail",4248,84,76.594,81.588,4.994
5103110102,"regional_rail","Regional Rail",84,4248,72.417,87.358,14.942
5105180101,"regional_rail","Regional Rail",45,10019,64.504,73.858,9.354
5105180102,"regional_rail","Regional Rail",10019,61,55.642,64.729,9.087
5111180202,"regional_rail","Regional Rail",11826,1026,77.323,71.517,-5.807
5111180203,"regional_rail","Regional Rail",1026,1026,6.092,5.679,-0.413
5119280201,"regional_rail","Regional Rail",5018,7051,NA,NA,NA
5119280202,"regional_rail","Regional Rail",7051,5018,NA,NA,NA
5122980102,"regional_rail","Regional Rail",4829,88,66.912,77.35,10.438
5122980105,"regional_rail","Regional Rail",89,4824,78.692,78.3,-0.392
5127700101,"regional_rail","Regional Rail",4401,90,50.323,58.688,8.365
5127700202,"regional_rail","Regional Rail",90,4402,56.217,60.275,4.058
5129480207,"regional_rail","Regional Rail",5057,90,63.733,66.483,2.75
5129480213,"regional_rail","Regional Rail",90,5057,60.76,61.833,1.073
5171340102,"regional_rail","Regional Rail",12430,92,51.45,61.26,9.81
5171340105,"regional_rail","Regional Rail",92,12430,45.983,62.733,16.75
5174730101,"regional_rail","Regional Rail",4805,100,77.2,82.353,5.153
5174730105,"regional_rail","Regional Rail",92,4824,55.425,60.8,5.375
5198430103,"regional_rail","Regional Rail",12242,90,41.8,43.796,1.996
5210970201,"regional_rail","Regional Rail",10004,92,35.867,42.992,7.125
5210970206,"regional_rail","Regional Rail",8,10038,54.633,57.758,3.125
5243500101,"regional_rail","Regional Rail",3211,409,43.758,69.883,26.125
5243500102,"regional_rail","Regional Rail",409,3211,59.558,60.492,0.933
5243500201,"regional_rail","Regional Rail",3211,409,62.526,70.773,8.247
5243500202,"regional_rail","Regional Rail",409,3211,60.062,70.117,10.054
5247550203,"regional_rail","Regional Rail",3032,74,61.081,62.658,1.577
5247550205,"regional_rail","Regional Rail",90,1610,42.104,46.631,4.527
5257730101,"regional_rail","Regional Rail",11634,1418,NA,NA,NA
5257730102,"regional_rail","Regional Rail",1418,11634,NA,NA,NA
5278380203,"regional_rail","Regional Rail",91,91,9.548,9.333,-0.215
5278480104,"regional_rail","Bus / trolleybus",2622,2602,24.117,29.308,5.192
5278790102,"regional_rail","Regional Rail",12232,414,40.515,37.208,-3.306
5278790104,"regional_rail","Regional Rail",416,12232,25.142,35.767,10.625
5294130103,"regional_rail","Regional Rail",10021,92,42.763,53.583,10.821
5315960101,"regional_rail","Regional Rail",15824,56,89.95,83.65,-6.3
5354930107,"regional_rail","Regional Rail",92,92,7.523,8.348,0.825
5444280104,"regional_rail","Regional Rail",90,2002,55.354,59.096,3.742
5549720201,"regional_rail","Regional Rail",3209,103,44.317,44.885,0.569
5549720202,"regional_rail","Regional Rail",103,3209,41.125,45.985,4.86
5645340205,"regional_rail","Regional Rail",90,3201,27.792,35.917,8.125
5666250104,"regional_rail","Regional Rail",5020,92,60.35,61.85,1.5
5666250107,"regional_rail","Regional Rail",92,5020,61.831,60.067,-1.765
5679850201,"regional_rail","Regional Rail",4419,74,43.565,48.683,5.119
5679850202,"regional_rail","Regional Rail",74,4419,43.517,48.806,5.29
5757350102,"regional_rail","Regional Rail",1040,15607,103.325,NA,NA
5757350105,"regional_rail","Regional Rail",16204,15607,NA,NA,NA
5759930102,"regional_rail","Regional Rail",4207,90,48.425,55.8,7.375
5759930106,"regional_rail","Subway / El",125,92,20.363,15.402,-4.96
5759930107,"regional_rail","Regional Rail",92,4207,40.95,64.7,23.75
5759930202,"regional_rail","Regional Rail",4207,77,42.25,55,12.75
5759930205,"regional_rail","Regional Rail",92,4207,40.95,64.7,23.75
5765380103,"regional_rail","Regional Rail",5050,84,50.685,52.317,1.631
5864950102,"regional_rail","Regional Rail",12244,1040,52.219,55.062,2.844
6016700205,"regional_rail","Regional Rail",92,45,14.317,15.896,1.579
6036180104,"regional_rail","Regional Rail",15822,90,NA,NA,NA
6037250102,"regional_rail","Regional Rail",12232,95,41.354,42.046,0.692
6037250104,"regional_rail","Regional Rail",92,12232,39.11,42.013,2.902
6039800301,"regional_rail","Regional Rail",104,12242,61.362,60.706,-0.656
6039800302,"regional_rail","Regional Rail",12242,104,52.596,60.208,7.612
6083360201,"regional_rail","Regional Rail",7819,1030,75.202,82.873,7.671
6083360202,"regional_rail","Regional Rail",1030,7819,72.733,81.733,9
6086660202,"regional_rail","Regional Rail",12218,90,NA,NA,NA
6086660204,"regional_rail","Regional Rail",2209,12007,90.1,105.35,15.25
6113870204,"regional_rail","Regional Rail",11618,11603,34.444,38.679,4.235
6113900201,"regional_rail","Regional Rail",10006,5050,42.112,53.029,10.917
6123020302,"regional_rail","Regional Rail",10038,72,41.377,47.7,6.323
6123020304,"regional_rail","Regional Rail",90,10038,41.008,39.883,-1.125
6158310201,"regional_rail","Regional Rail",11614,11618,28.054,30.348,2.294
6158310202,"regional_rail","Regional Rail",11618,11614,37.802,38.888,1.085
6165450102,"regional_rail","Regional Rail",7044,1040,137.961,123.133,-14.828
6165820105,"regional_rail","Regional Rail",10009,85,49.683,56.881,7.198
6165820107,"regional_rail","Regional Rail",1040,10009,59.575,62.767,3.192
6174680101,"regional_rail","Regional Rail",2430,108,58.523,60.812,2.29
6174680105,"regional_rail","Regional Rail",67,2430,60.771,66.54,5.769
6175440202,"regional_rail","Regional Rail",12244,92,43.856,46.331,2.475
6175750201,"regional_rail","Regional Rail",4819,116,71.733,75.829,4.096
6189830203,"regional_rail","Regional Rail",12417,90,NA,NA,NA
6189830208,"regional_rail","Regional Rail",90,12417,NA,NA,NA
6194760201,"regional_rail","Regional Rail",10026,10026,NA,NA,NA
6221280101,"regional_rail","Regional Rail",2432,90,42.55,48.66,6.11
6224850102,"regional_rail","Regional Rail",2424,85,54.681,51.763,-2.919
6224850105,"regional_rail","Regional Rail",92,2424,50.358,52.208,1.85
6228560102,"regional_rail","Regional Rail",7237,1026,100.317,108.4,8.083
6228560105,"regional_rail","Regional Rail",1040,7237,91.833,107.083,15.25
6257530303,"regional_rail","Regional Rail",8009,10021,45.619,46.198,0.579
6257530306,"regional_rail","Regional Rail",10023,7044,125.433,121.183,-4.25
6307190102,"regional_rail","Regional Rail",15604,65,66.51,67.45,0.94
6307190107,"regional_rail","Regional Rail",56,56,6.879,8.494,1.615
6312540103,"regional_rail","Regional Rail",10033,66,NA,NA,NA
6319750201,"regional_rail","Regional Rail",12022,113,NA,NA,NA
6319750202,"regional_rail","Regional Rail",113,12022,NA,NA,NA
6339310104,"regional_rail","Regional Rail",12242,92,53.206,51.367,-1.84
6341280102,"regional_rail","Regional Rail",2823,44,65.269,69.225,3.956
6341280107,"regional_rail","Regional Rail",92,133,12.346,12.35,0.004
6349860101,"regional_rail","Regional Rail",2411,2408,17.531,16.029,-1.502
6359590102,"regional_rail","Regional Rail",4814,1025,79.21,84.888,5.677
6359590104,"regional_rail","Regional Rail",3014,1025,54.408,63.825,9.417
6403140202,"regional_rail","Regional Rail",12241,12241,14.725,14.725,0
6411900101,"regional_rail","Regional Rail",74,4230,49.483,67.952,18.469
6414030202,"regional_rail","Regional Rail",12007,90,61.3,72.675,11.375
6414030205,"regional_rail","Regional Rail",68,68,8.119,9.773,1.654
6433750203,"regional_rail","Regional Rail",16205,15618,102.7,109.964,7.264
6501560101,"regional_rail","Regional Rail",12233,88,42.423,43.862,1.44
6501560102,"regional_rail","Regional Rail",88,12233,40.896,48.827,7.931
6513570101,"regional_rail","Regional Rail",10038,65,49.087,49.45,0.363
6515270101,"regional_rail","Regional Rail",4812,88,89.979,100.45,10.471
6515270102,"regional_rail","Regional Rail",88,4812,92.783,113.008,20.225
6539400104,"regional_rail","Regional Rail",11618,90,68.55,80.175,11.625
6539400107,"regional_rail","Regional Rail",90,11618,65.192,78.067,12.875
6580550101,"regional_rail","Regional Rail",15805,88,101.1,122.333,21.233
6585800102,"regional_rail","Regional Rail",4402,1014,48.083,60.256,12.173
6585800105,"regional_rail","Regional Rail",1014,1014,12.4,14.746,2.346
6611090101,"regional_rail","Regional Rail",10038,1026,35.525,41.15,5.625
6611090104,"regional_rail","Regional Rail",1037,10009,57.081,68.787,11.706
6675770102,"regional_rail","Regional Rail",2436,90,50.236,59.693,9.457
6675770105,"regional_rail","Regional Rail",92,2436,58.65,57.133,-1.517
6701750202,"regional_rail","Regional Rail",15803,90,75.55,95.585,20.035
6701750205,"regional_rail","Regional Rail",90,15803,79.233,80.167,0.933
6745010103,"regional_rail","Bus / trolleybus",92,134,13.325,15.394,2.069
6752060104,"regional_rail","Bus / trolleybus",11613,11625,NA,NA,NA
6758480203,"regional_rail","Regional Rail",2429,417,NA,NA,NA
6758480204,"regional_rail","Regional Rail",417,2429,NA,NA,NA
6767900102,"regional_rail","Regional Rail",2434,1040,52.375,65.735,13.36
6767900202,"regional_rail","Regional Rail",2434,1040,52.375,65.735,13.36
6801200102,"regional_rail","Regional Rail",12242,416,36.975,37.475,0.5
6801200104,"regional_rail","Regional Rail",414,12242,41.971,41.35,-0.621
6801200201,"regional_rail","Regional Rail",12205,416,40.6,47.475,6.875
6801200202,"regional_rail","Regional Rail",416,416,6.983,7.138,0.154
6819100107,"regional_rail","Regional Rail",1014,1014,15.463,19.817,4.354
6836580102,"regional_rail","Regional Rail",12430,90,68.721,72.3,3.579
6852380101,"regional_rail","Regional Rail",8021,1040,92.429,109.675,17.246
6852380102,"regional_rail","Regional Rail",1040,8021,94.762,97.675,2.912
6857720102,"regional_rail","Regional Rail",7237,1040,104,110.603,6.603
6857720104,"regional_rail","Regional Rail",1018,8009,96.567,91.598,-4.969
6875310202,"regional_rail","Regional Rail",12242,41,47.925,55.958,8.033
6875310204,"regional_rail","Regional Rail",90,12205,43.929,49.6,5.671
6884110204,"regional_rail","Regional Rail",1040,16044,64.417,72.917,8.5
6891060202,"regional_rail","Regional Rail",2426,1040,53.812,55.515,1.702
6891060209,"regional_rail","Regional Rail",1040,2426,57.804,58.583,0.779
6894060101,"regional_rail","Regional Rail",16045,56,NA,NA,NA
6901710202,"regional_rail","Regional Rail",4823,1014,60.138,62.138,2
6907450102,"regional_rail","Regional Rail",2436,94,48.394,64.967,16.572
6907450105,"regional_rail","Regional Rail",92,2436,58.65,57.133,-1.517
6907450302,"regional_rail","Regional Rail",2436,92,51.295,65.45,14.155
6907450304,"regional_rail","Bus / trolleybus",135,44,17.25,18.779,1.529
6907450306,"regional_rail","Regional Rail",92,2436,58.65,57.133,-1.517
6910820202,"regional_rail","Regional Rail",4829,4832,NA,NA,NA
6947110103,"regional_rail","Regional Rail",4833,99,71.164,89.083,17.919
6954690204,"regional_rail","Regional Rail",2426,1040,62.156,52.844,-9.312
6954690205,"regional_rail","Trolley / light rail",1040,1017,23.35,26.083,2.733
6954690207,"regional_rail","Regional Rail",1040,2426,59.154,59.796,0.642
6957850301,"regional_rail","Regional Rail",2414,91,46.292,50.017,3.725
6957850302,"regional_rail","Regional Rail",91,2414,45.958,52.125,6.167
6975010102,"regional_rail","Regional Rail",8009,74,64.94,80.56,15.621
6975010104,"regional_rail","Regional Rail",92,8009,76.067,77.817,1.75
6979160103,"regional_rail","Regional Rail",1040,94,15.769,17.877,2.108
6979160106,"regional_rail","Regional Rail",92,1040,18.131,19.454,1.323
6994350202,"regional_rail","Regional Rail",5056,1040,53.36,58.75,5.39
6994350205,"regional_rail","Regional Rail",61,61,6.983,7.677,0.694
7043820104,"regional_rail","Regional Rail",1040,7042,NA,NA,NA
7082240102,"regional_rail","Regional Rail",7237,1026,99.8,95.257,-4.543
7082240106,"regional_rail","Regional Rail",90,7237,88.458,94.976,6.518
7108500201,"regional_rail","Regional Rail",2004,2211,78.738,82.754,4.017
7161730101,"regional_rail","Regional Rail",12205,53,54.244,57.873,3.629
7161730102,"regional_rail","Regional Rail",53,12205,53.679,58.1,4.421
7190730301,"regional_rail","Regional Rail",3625,93,77.35,84.35,7
7226600203,"regional_rail","Regional Rail",92,12430,51.858,60.483,8.625
7229350202,"regional_rail","Regional Rail",10023,92,47.833,54.617,6.783
7229350205,"regional_rail","Regional Rail",92,5057,61.921,65.76,3.84
7235440101,"regional_rail","Regional Rail",3030,72,68.575,63.45,-5.125
7235440102,"regional_rail","Regional Rail",72,3030,54.571,59.715,5.144
7244310104,"regional_rail","Regional Rail",1040,8009,64.067,68.567,4.5
7269360102,"regional_rail","Regional Rail",15234,90,79.8,86.3,6.5
7269360105,"regional_rail","Regional Rail",56,56,7.823,7.931,0.108
7287700102,"regional_rail","Regional Rail",7042,90,NA,NA,NA
7296440109,"regional_rail","Regional Rail",4814,92,73.85,76.85,3
7296440110,"regional_rail","Bus / trolleybus",92,2210,NA,NA,NA
7296440111,"regional_rail","Bus / trolleybus",2210,92,NA,NA,NA
7296440112,"regional_rail","Regional Rail",92,4814,NA,NA,NA
7299090202,"regional_rail","Regional Rail",15604,1040,60.5,61.75,1.25
7299090203,"regional_rail","Regional Rail",1040,4040,80.604,111.504,30.9
7299660202,"regional_rail","Regional Rail",4207,1014,37.567,46.138,8.571
7299660205,"regional_rail","Regional Rail",1030,1030,7.258,8.427,1.169
7310440102,"regional_rail","Regional Rail",4402,92,51.483,55.233,3.75
7310440105,"regional_rail","Regional Rail",92,4402,49.717,62.04,12.323
7364940102,"regional_rail","Regional Rail",8009,90,86.8,80.3,-6.5
7364940105,"regional_rail","Regional Rail",54,69,8.542,8.6,0.058
7405870102,"regional_rail","Regional Rail",12242,90,39.05,45.546,6.496
7405870106,"regional_rail","Regional Rail",92,74,9.352,10.615,1.262
7408990103,"regional_rail","Regional Rail",16044,99,69.908,90.408,20.5
7480490101,"regional_rail","Regional Rail",12251,80,63.792,72.121,8.329
7480490102,"regional_rail","Regional Rail",80,12251,66.498,73.963,7.465
9021800102,"regional_rail","Regional Rail",8006,86,69.75,83,13.25
9021800104,"regional_rail","Regional Rail",90,8006,74.658,74.783,0.125
10002050101,"regional_rail","Regional Rail",14602,56,87.825,104.7,16.875
10002050102,"regional_rail","Regional Rail",56,14602,90.683,114.183,23.5
10163010102,"regional_rail","Regional Rail",4420,90,40.369,46.79,6.421
10231310102,"regional_rail","Regional Rail",92,11633,90.617,94.1,3.483
10297340102,"regional_rail","Regional Rail",4829,1034,56.675,64.3,7.625
10297340105,"regional_rail","Regional Rail",1034,1034,12.421,11.308,-1.113
10358740202,"regional_rail","Regional Rail",4207,92,43.795,53.795,10
10358740205,"regional_rail","Regional Rail",92,4207,50.95,64.45,13.5
10548670102,"regional_rail","Regional Rail",2823,92,47.617,54.054,6.438
10548670105,"regional_rail","Regional Rail",92,12209,65.983,64.217,-1.767
10767710304,"regional_rail","Regional Rail",90,12430,55.683,70.233,14.55
10767710306,"regional_rail","Bus / trolleybus",12430,12015,48.833,NA,NA
10767710309,"regional_rail","Bus / trolleybus",12015,12430,44.083,NA,NA
10767710311,"regional_rail","Regional Rail",12430,1040,92.938,81.5,-11.438
10855270201,"regional_rail","Regional Rail",7015,72,NA,NA,NA
10957640101,"regional_rail","Regional Rail",2403,1012,53.75,55.75,2
10957640102,"regional_rail","Regional Rail",1012,2403,59.008,64.967,5.958
11034830302,"regional_rail","Regional Rail",15234,92,92.617,92.367,-0.25
11065170302,"regional_rail","Bus / trolleybus",4414,4420,12.312,17.15,4.837
11065170303,"regional_rail","Regional Rail",4420,1040,41.11,45.971,4.86
11065170304,"regional_rail","Regional Rail",1040,5054,60.975,73.867,12.892
11144220102,"regional_rail","Regional Rail",10422,90,59.688,58.142,-1.546
11144220105,"regional_rail","Regional Rail",90,71,8.34,8.204,-0.135
11146190201,"regional_rail","Regional Rail",4211,117,50.883,68.708,17.825
11196660402,"regional_rail","Regional Rail",414,11843,NA,NA,NA
11385120101,"regional_rail","Regional Rail",4230,1014,44.692,53.317,8.625
11385120102,"regional_rail","Regional Rail",1014,4230,38.733,52.358,13.625
11430690102,"regional_rail","Regional Rail",5057,95,59.975,62.642,2.667
11430690202,"regional_rail","Regional Rail",5057,92,57.35,59.85,2.5
11470540102,"regional_rail","Regional Rail",1013,1018,20.525,22.833,2.308
11472070101,"regional_rail","Regional Rail",14803,81,NA,NA,NA
11472070102,"regional_rail","Regional Rail",81,14803,NA,NA,NA
11567710108,"regional_rail","Regional Rail",2414,74,46.785,52.098,5.312
11567710201,"regional_rail","Regional Rail",2411,53,46.65,48.771,2.121
11567710202,"regional_rail","Regional Rail",53,2411,47.388,53.698,6.31
11614380204,"regional_rail","Regional Rail",7042,7042,NA,NA,NA
11738310302,"regional_rail","Regional Rail",4814,4814,38.933,35.958,-2.975
11738310305,"regional_rail","Regional Rail",92,4814,93.879,94.723,0.844
11787050201,"regional_rail","Regional Rail",15229,76,NA,NA,NA
11904960102,"regional_rail","Regional Rail",7401,8009,102.931,93.233,-9.698
11904960104,"regional_rail","Regional Rail",8018,7405,NA,NA,NA
11972470101,"regional_rail","Regional Rail",15239,1026,NA,NA,NA
11972470102,"regional_rail","Regional Rail",1026,15239,NA,NA,NA
12046720204,"regional_rail","Regional Rail",10009,92,58.95,60.308,1.358
12046720207,"regional_rail","Regional Rail",92,10009,48.542,49.154,0.612
12091100101,"regional_rail","Regional Rail",10011,98,53.533,NA,NA
12105620303,"regional_rail","Regional Rail",1040,2407,47.408,46.125,-1.283
12105620304,"regional_rail","Regional Rail",2407,90,38.754,44.496,5.742
12140340302,"regional_rail","Regional Rail",11618,1040,84.125,92.875,8.75
12140340305,"regional_rail","Regional Rail",91,91,11.719,10.81,-0.908
12501440104,"regional_rail","Regional Rail",15627,416,90.429,100.886,10.457
12501440107,"regional_rail","Regional Rail",416,15627,83.325,89.306,5.981
12501440202,"regional_rail","Regional Rail",15627,416,81.85,109.546,27.696
12501440205,"regional_rail","Regional Rail",416,15627,83.325,89.306,5.981
12501730101,"regional_rail","Regional Rail",12427,117,NA,NA,NA
12501730103,"regional_rail","Regional Rail",95,12427,NA,NA,NA
12545730101,"regional_rail","Regional Rail",12227,1040,59.981,61.9,1.919
12545730102,"regional_rail","Regional Rail",1040,12231,59.096,61.944,2.848
12614390101,"regional_rail","Regional Rail",2015,94,38.344,38.967,0.623
12614390102,"regional_rail","Regional Rail",94,2015,39.915,41.304,1.39
12783680101,"regional_rail","Regional Rail",2403,1034,43.615,49.163,5.548
12783680102,"regional_rail","Regional Rail",1034,2002,54.383,71.929,17.546
12783680104,"regional_rail","Regional Rail",4258,1440,77.425,98.894,21.469
13172830102,"regional_rail","Regional Rail",11633,32,76.975,92.312,15.338
13172830105,"regional_rail","Regional Rail",90,11633,64.367,75.867,11.5
13277340102,"regional_rail","Regional Rail",3032,92,61.892,64.617,2.725
13277340108,"regional_rail","Regional Rail",90,3032,78.729,75.017,-3.713
13308540102,"regional_rail","Regional Rail",8010,90,74.425,82.948,8.523
13543270102,"regional_rail","Regional Rail",1013,90,31.233,31.483,0.25
13543270107,"regional_rail","Regional Rail",90,1013,32.981,36.56,3.579
13594110101,"regional_rail","Regional Rail",15211,1026,NA,NA,NA
13629790103,"regional_rail","Regional Rail",75,2002,54.131,54.131,0
13765230201,"regional_rail","Regional Rail",14602,14613,36.65,34.9,-1.75
13765230202,"regional_rail","Regional Rail",14613,14602,45.683,42.505,-3.179
13771870101,"regional_rail","Regional Rail",1213,1213,5.842,8.117,2.275
13900780102,"regional_rail","Regional Rail",10422,1040,69.648,70.821,1.173
14033150102,"regional_rail","Regional Rail",10021,92,45.104,49.117,4.013
14033150107,"regional_rail","Regional Rail",92,10021,48.108,46.983,-1.125
14198050102,"regional_rail","Regional Rail",15822,92,NA,NA,NA
14198050104,"regional_rail","Regional Rail",92,15822,NA,NA,NA
14587770202,"regional_rail","Regional Rail",4420,2622,63.892,68.527,4.635
14587770203,"regional_rail","Regional Rail",2622,2620,18.56,19.169,0.608
14587770205,"regional_rail","Regional Rail",2620,416,37.056,39.481,2.425
14587770206,"regional_rail","Regional Rail",416,2620,32.854,35.675,2.821
14729440201,"regional_rail","Regional Rail",4421,1018,41.356,43.175,1.819
14729440202,"regional_rail","Regional Rail",1018,4421,47.99,45.925,-2.065
14887230101,"regional_rail","Regional Rail",4420,80,35.01,41.01,6
14887230105,"regional_rail","Regional Rail",92,4420,39.529,50.077,10.548
14902100103,"regional_rail","Regional Rail",1030,409,28.152,28.385,0.233
16699930301,"regional_rail","Regional Rail",2824,2428,62.679,73.073,10.394
16723110102,"regional_rail","Regional Rail",90,2414,39.029,48.665,9.635
17068450101,"regional_rail","Regional Rail",3021,41,55.062,55.458,0.396
