"","ID","HH_ID","PERSON_NUM","PERSON_ID","HH_WEIGHT","P_WEIGHT","TOUR_NUM","WKSUB_NUM","WKSUB_ID","TRIP_NUM","TRIP_ID","RECORD_ID","NOGO","WHYNO","TOUR_TYPE","TOUR_STOPS","START_TRAV","O_LOC_TYPE","O_GEO_ACC","O_STATE","O_REGION","O_COUNTY","O_CPA","O_MCD","O_TRACT","O_TAZ","ARRIVE","ACTIV1","ACTIV2","ACTIV3","ACTIV4","ACT_DUR1","ACT_DUR2","ACT_DUR3","ACT_DUR4","DEPART","MODE","MODE_AGG","PARTY","HH_MEM","HH_PER_NUM1","HH_PER_NUM2","HH_PER_NUM3","HH_PER_NUM4","HH_PER_NUM5","HH_PER_NUM6","DRVER","VEH_NUM","USE_TOLL","TOLL_RD1","TOLL_RD2","TOLL_RD3","TOLL_RD4","TOLL_RD5","TOLL_B1","TOLL_B2","TOLL_B3","TOLL_B4","TOLL_B5","TOLL_B6","TOLL_B7","TOLL_B8","TOLL_B9","PARK_AT","PARK_TRAV","PARK_PAY","PARK_COST","PARK_UNIT","D_LOC_TYPE","D_GEO_ACC","D_STATE","D_REGION","D_COUNTY","D_CPA","D_MCD","D_TRACT","D_TAZ","TripFactor","Survey_TravTime","Model_TravTime","Model_TravDist","CompositeWeight"
"584",28520,432208,1,43220801,616.7457714,288.2863846,1,NA,4.32208e+11,2,4.32208e+13,4322080102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,95,"8:15",5,NA,NA,NA,"0:00","","","","12:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_101",4210160000,42101019800,1425,1.17,45,29.525072,4.973575,337.29507
"585",28521,432208,1,43220801,616.7457714,288.2863846,2,NA,4.32208e+11,3,4.32208e+13,4322080103,NA,NA,2,1,NA,1,1,42,1,42101,"101_101",4210160000,42101019800,1425,"13:15",1,NA,NA,NA,"0:00","","","","9999",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020000,1415,1.17,NA,NA,NA,337.29507
"586",28522,432208,1,43220801,616.7457714,288.2863846,2,NA,4.32208e+11,4,4.32208e+13,4322080104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020000,1415,"15:00",12,NA,NA,NA,"0:00","","","","19:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_101",4210160000,42101019800,1425,1.17,60,10.453227,0.906985,337.29507
"587",28718,432929,3,43292903,245.8166678,303.5352475,1,NA,4.32929e+11,1,4.32929e+13,4329290301,NA,NA,1,1,2,1,1,42,1,42101,"101_114",4210160000,42101031300,1620,"",1,NA,NA,NA,"7:00","","","","10:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_116",4210160000,42101035301,3608,1.17,NA,46.737717,8.168699,355.1362396
"588",28719,432929,3,43292903,245.8166678,303.5352475,1,NA,4.32929e+11,2,4.32929e+13,4329290302,NA,NA,1,NA,NA,2,1,42,1,42101,"101_116",4210160000,42101035301,3608,"9999",5,NA,NA,NA,"8:00","","","","19:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_114",4210160000,42101031300,1620,1.17,63,39.327297,7.476938,355.1362396
"589",28835,433373,1,43337301,256.8845842,201.6404851,2,NA,4.33373e+11,3,4.33373e+13,4333730103,NA,NA,2,NA,NA,4,3,42,1,42101,"101_115",4210160000,42101027300,2614,"12:25",6,8,NA,NA,"0:00","","","","14:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_114",4210160000,42101029100,1616,1.17,15,9.627913,0.573126,235.9193675
"590",29022,434235,3,43423503,295.2216189,269.9681989,1,NA,4.34235e+11,2,4.34235e+13,4342350302,NA,NA,2,NA,NA,3,6,42,1,42101,"101_103",4210160000,42101013300,137,"7:50",3,4,NA,NA,"6:30","3:00","","","17:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,92,1.12,20,12.02212,1.270445,302.3643828
"591",29160,435293,3,43529303,251.3888522,201.9025439,1,NA,4.35293e+11,2,4.35293e+13,4352930302,NA,NA,2,NA,NA,3,6,42,1,42101,"101_116",4210160000,42101036203,3615,"7:05",3,NA,NA,NA,"7:55","","","","15:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_118",4210160000,42101034000,2821,1.12,45,43.691773,11.188608,226.1308492
"592",29182,435428,1,43542801,51.89662555,98.45564343,1,NA,4.35428e+11,1,4.35428e+13,4354280101,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101001900,7,"",1,NA,NA,NA,"5:30","","","","8:52",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,99,1.15,17,16.778959,1.40197,113.2239899
"593",29183,435428,1,43542801,51.89662555,98.45564343,1,NA,4.35428e+11,2,4.35428e+13,4354280102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,99,"9:09",5,NA,NA,NA,"8:35","","","","17:44",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101001900,7,1.15,19,12.941454,1.15429,113.2239899
"594",29343,436401,1,43640101,164.381274,106.8804314,1,NA,4.36401e+11,1,4.36401e+13,4364010101,NA,NA,2,1,2,1,1,42,1,42101,"101_103",4210160000,42101001001,36,"",1,NA,NA,NA,"8:00","","","","12:25",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000600,58,1.17,15,13.731081,0.918371,125.0501048
"595",29431,436953,1,43695301,293.3707508,114.9809934,1,NA,4.36953e+11,1,4.36953e+13,4369530101,NA,NA,1,1,2,1,1,42,1,42101,"101_108",4210160000,42101021400,3209,"",1,NA,NA,NA,"4:00","","","","7:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_108",4210160000,42101038400,3221,1.17,30,26.560449,4.020012,134.5277623
"596",29432,436953,1,43695301,293.3707508,114.9809934,1,NA,4.36953e+11,2,4.36953e+13,4369530102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_108",4210160000,42101038400,3221,"7:30",5,8,NA,NA,"8:30","1:15","","","17:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_108",4210160000,42101021400,3209,1.17,15,25.348863,4.121336,134.5277623
"597",29560,438154,1,43815401,186.541371,169.4468022,1,NA,4.38154e+11,1,4.38154e+13,4381540101,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101013500,140,"",1,NA,NA,NA,"4:00","","","","8:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000500,90,1.12,35,21.33371,1.973263,189.7804184
"598",29561,438154,1,43815401,186.541371,169.4468022,1,NA,4.38154e+11,2,4.38154e+13,4381540102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000500,90,"8:50",5,NA,NA,NA,"8:30","","","","17:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013500,140,1.12,30,17.952199,1.937098,189.7804184
"599",29581,438484,1,43848401,66.89625544,102.8047484,1,NA,4.38484e+11,2,4.38484e+13,4384840102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002900,834,"8:37",19,NA,NA,NA,"0:03","","","","8:40",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,74,1.15,3,11.813283,1.812381,118.2254606
"600",29582,438484,1,43848401,66.89625544,102.8047484,1,NA,4.38484e+11,3,4.38484e+13,4384840103,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,74,"8:43",19,NA,NA,NA,"0:03","","","","8:46",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,82,1.15,2,7.183058,0.637351,118.2254606
"601",29586,438484,1,43848401,66.89625544,102.8047484,1,NA,4.38484e+11,7,4.38484e+13,4384840107,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,74,"18:07",19,NA,NA,NA,"0:00","","","","18:10",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002900,834,1.15,3,11.905431,1.798604,118.2254606
"602",29592,438484,2,43848402,66.89625544,105.2154024,1,NA,4.38484e+11,2,4.38484e+13,4384840202,NA,NA,1,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002900,834,"8:37",19,NA,NA,NA,"0:00","","","","8:42",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,74,1.15,8,11.813283,1.812381,120.9977128
"603",29593,438484,2,43848402,66.89625544,105.2154024,1,NA,4.38484e+11,3,4.38484e+13,4384840203,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,74,"8:50",19,NA,NA,NA,"0:00","","","","8:52",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,82,1.15,2,7.183058,0.637351,120.9977128
"604",29596,438484,2,43848402,66.89625544,105.2154024,1,NA,4.38484e+11,6,4.38484e+13,4384840206,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,74,"18:12",19,NA,NA,NA,"0:00","","","","18:15",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101002900,834,1.15,8,11.905431,1.798604,120.9977128
"605",29612,438735,1,43873501,228.5125741,232.4840339,1,NA,4.38735e+11,1,4.38735e+13,4387350101,NA,NA,3,2,2,4,1,42,1,42101,"101_111",4210160000,42101011400,1237,"",16,NA,NA,NA,"2:15","","","","11:25",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42045,"045_203",4204579000,42045400802,4440,1.17,15,37.797493,4.098627,272.0063197
"606",29613,438735,1,43873501,228.5125741,232.4840339,1,NA,4.38735e+11,2,4.38735e+13,4387350102,NA,NA,3,NA,NA,4,1,42,1,42045,"045_203",4204579000,42045400802,4440,"11:40",19,NA,NA,NA,"1:30","","","","13:10",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_111",4210160000,42101008400,1213,1.17,35,30.047359,3.70537,272.0063197
"607",29720,439523,1,43952301,424.9006613,196.7692999,1,NA,4.39523e+11,1,4.39523e+13,4395230101,NA,NA,1,2,2,1,1,42,1,42101,"101_114",4210160000,42101029300,1603,"",1,NA,NA,NA,"8:00","","","","9998",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42091,"091_410",4209179176,42091200308,11834,1.17,NA,NA,NA,230.2200809
"608",29722,439523,1,43952301,424.9006613,196.7692999,1,NA,4.39523e+11,3,4.39523e+13,4395230103,NA,NA,1,NA,NA,2,1,42,1,42091,"091_412",4209100156,42091201603,12226,"9998",5,NA,NA,NA,"7:00","","","","9998",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_114",4210160000,42101029300,1603,1.17,NA,NA,NA,230.2200809
"609",29723,439523,1,43952301,424.9006613,196.7692999,2,NA,4.39523e+11,4,4.39523e+13,4395230104,NA,NA,1,1,NA,1,1,42,1,42101,"101_114",4210160000,42101029300,1603,"9998",1,NA,NA,NA,"4:00","","","","9998",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42091,"091_412",4209100156,42091201603,12226,1.17,NA,NA,NA,230.2200809
"610",29724,439523,1,43952301,424.9006613,196.7692999,2,NA,4.39523e+11,5,4.39523e+13,4395230105,NA,NA,1,NA,NA,2,1,42,1,42091,"091_412",4209100156,42091201603,12226,"9998",5,NA,NA,NA,"0:00","","","","9998",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_114",4210160000,42101029300,1603,1.17,NA,NA,NA,230.2200809
"611",29826,439829,1,43982901,125.9905753,119.6593235,1,NA,4.39829e+11,1,4.39829e+13,4398290101,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101001001,36,"",1,NA,NA,NA,"0:00","","","","6:52",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_112",4210160000,42101002300,844,1.12,28,19.234006,1.629065,134.0184423
"612",29827,439829,1,43982901,125.9905753,119.6593235,1,NA,4.39829e+11,2,4.39829e+13,4398290102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_112",4210160000,42101002300,844,"7:20",5,NA,NA,NA,"0:00","","","","15:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101001001,36,1.12,40,20.307047,1.402196,134.0184423
"613",29989,440839,1,44083901,181.6613454,130.3015665,1,NA,4.40839e+11,2,4.40839e+13,4408390102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_117",4210160000,42101038900,2428,"10:05",19,NA,NA,NA,"0:00","","","","10:11",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_115",4210160000,42101028200,2615,1.17,7,26.761107,2.849314,152.4528328
"614",29990,440839,1,44083901,181.6613454,130.3015665,1,NA,4.40839e+11,3,4.40839e+13,4408390103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_115",4210160000,42101028200,2615,"10:18",19,NA,NA,NA,"0:00","","","","10:25",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101008802,1031,1.17,22,40.373061,8.962175,152.4528328
"615",29992,440839,1,44083901,181.6613454,130.3015665,1,NA,4.40839e+11,5,4.40839e+13,4408390105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101008802,1031,"11:05",19,NA,NA,NA,"0:00","","","","11:10",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_104",4210160000,42101031600,3014,1.17,10,48.637724,11.261119,152.4528328
"616",29995,440839,1,44083901,181.6613454,130.3015665,1,NA,4.40839e+11,8,4.40839e+13,4408390108,NA,NA,2,NA,NA,4,1,42,1,42101,"101_115",4210160000,42101027800,2620,"11:38",19,NA,NA,NA,"0:00","","","","11:40",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42091,"091_412",4209112968,42091202500,12238,1.17,25,26.725085,3.81826,152.4528328
"617",29998,440839,1,44083901,181.6613454,130.3015665,1,NA,4.40839e+11,11,4.40839e+13,4408390111,NA,NA,2,NA,NA,4,1,42,1,42091,"091_412",4209112968,42091202500,12238,"12:25",96,NA,NA,NA,"0:00","","","","1:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_117",4210160000,42101025200,2420,1.17,-615,29.469078,3.751145,152.4528328
"618",30011,440901,2,44090102,1019.897822,2090.194213,1,NA,4.40901e+11,1,4.40901e+13,4409010201,NA,NA,2,1,2,1,1,42,1,42101,"101_107",4210160000,42101015200,422,"",1,NA,NA,NA,"0:00","","","","9:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,1.17,45,29.964168,3.287325,2445.527229
"619",30012,440901,2,44090102,1019.897822,2090.194213,1,NA,4.40901e+11,2,4.40901e+13,4409010202,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,"9:45",9,NA,NA,NA,"0:00","","","","12:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101015200,422,1.17,30,35.148436,3.990766,2445.527229
"620",30014,440901,3,44090103,1019.897822,1189.667574,1,NA,4.40901e+11,1,4.40901e+13,4409010301,NA,NA,3,1,2,1,1,42,1,42101,"101_107",4210160000,42101015200,422,"",1,NA,NA,NA,"0:00","","","","9:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,1.17,45,29.964168,3.287325,1391.911062
"621",30015,440901,3,44090103,1019.897822,1189.667574,1,NA,4.40901e+11,2,4.40901e+13,4409010302,NA,NA,3,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,"9:45",20,9,NA,NA,"0:00","","","","12:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101017202,1409,1.17,60,31.49157,4.50009,1391.911062
"622",30263,442498,1,44249801,228.4384878,97.7935925,1,NA,4.42498e+11,2,4.42498e+13,4424980102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,90,"10:55",8,NA,NA,NA,"0:00","","","","11:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101001001,36,1.17,25,14.486447,0.869124,114.4185032
"623",30594,443973,1,44397301,246.4304971,549.4336346,1,NA,4.43973e+11,1,4.43973e+13,4439730101,NA,NA,1,1,2,1,1,42,1,42101,"101_111",4210160000,42101009400,1215,"",1,NA,NA,NA,"5:00","","","","8:03",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000401,103,1.17,23,18.436765,3.152229,642.8373525
"624",30611,444013,1,44401301,374.2320168,2513.964896,1,NA,4.44013e+11,1,4.44013e+13,4440130101,NA,NA,2,1,2,1,1,42,1,42101,"101_111",4210160000,42101008102,1208,"",1,12,15,8,"2:00","1:00","1:00","3:30","11:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000200,107,1.17,45,32.949828,5.128412,2941.338928
"625",30742,445008,1,44500801,215.8618035,89.96330309,1,NA,4.45008e+11,1,4.45008e+13,4450080101,NA,NA,2,2,2,1,1,42,1,42101,"101_103",4210160000,42101000300,122,"",1,NA,NA,NA,"8:30","","","","11:30",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000803,47,1.17,30,16.300433,0.873634,105.2570646
"626",30743,445008,1,44500801,215.8618035,89.96330309,1,NA,4.45008e+11,2,4.45008e+13,4450080102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000803,47,"12:00",6,NA,NA,NA,"1:00","","","","13:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,90,1.17,20,16.369159,1.055961,105.2570646
"627",30744,445008,1,44500801,215.8618035,89.96330309,1,NA,4.45008e+11,3,4.45008e+13,4450080103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,90,"13:20",11,8,NA,NA,"1:00","","","","14:50",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101000300,122,1.17,25,14.736952,1.265775,105.2570646
"628",30874,446024,1,44602401,296.1791063,162.3304221,1,NA,4.46024e+11,1,4.46024e+13,4460240101,NA,NA,1,1,2,1,1,42,1,42101,"101_101",4210160000,42101020500,1440,"",1,5,6,NA,"5:00","3:00","3:00","","14:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_117",4210160000,42101024300,2401,1.17,30,13.435735,0.790302,189.9265939
"629",30875,446024,1,44602401,296.1791063,162.3304221,1,NA,4.46024e+11,2,4.46024e+13,4460240102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_117",4210160000,42101024300,2401,"15:00",17,NA,NA,NA,"0:00","","","","15:10",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_101",4210160000,42101020500,1440,1.17,50,13.12126,0.782826,189.9265939
"630",31138,447621,1,44762101,164.381274,96.4352758,1,NA,4.47621e+11,2,4.47621e+13,4476210102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000401,103,"9999",8,NA,NA,NA,"0:00","","","","9:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013601,141,1.17,30,11.29454,1.332058,112.8292727
"631",31139,447621,1,44762101,164.381274,96.4352758,2,NA,4.47621e+11,3,4.47621e+13,4476210103,NA,NA,2,1,NA,1,1,42,1,42101,"101_103",4210160000,42101013601,141,"10:00",14,NA,NA,NA,"0:00","","","","13:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,60,1.17,30,20.48011,1.075133,112.8292727
"632",31140,447621,1,44762101,164.381274,96.4352758,2,NA,4.47621e+11,4,4.47621e+13,4476210104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,60,"14:00",8,NA,NA,NA,"0:00","","","","14:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013601,141,1.17,45,20.980782,1.342767,112.8292727
