"ID","HH_ID","PERSON_NUM","PERSON_ID","HH_WEIGHT","P_WEIGHT","TOUR_NUM","WKSUB_NUM","WKSUB_ID","TRIP_NUM","TRIP_ID","RECORD_ID","NOGO","WHYNO","TOUR_TYPE","TOUR_STOPS","START_TRAV","O_LOC_TYPE","O_GEO_ACC","O_STATE","O_REGION","O_COUNTY","O_CPA","O_MCD","O_TRACT","O_TAZ","ARRIVE","ACTIV1","ACTIV2","ACTIV3","ACTIV4","ACT_DUR1","ACT_DUR2","ACT_DUR3","ACT_DUR4","DEPART","MODE","MODE_AGG","PARTY","HH_MEM","HH_PER_NUM1","HH_PER_NUM2","HH_PER_NUM3","HH_PER_NUM4","HH_PER_NUM5","HH_PER_NUM6","DRVER","VEH_NUM","USE_TOLL","TOLL_RD1","TOLL_RD2","TOLL_RD3","TOLL_RD4","TOLL_RD5","TOLL_B1","TOLL_B2","TOLL_B3","TOLL_B4","TOLL_B5","TOLL_B6","TOLL_B7","TOLL_B8","TOLL_B9","PARK_AT","PARK_TRAV","PARK_PAY","PARK_COST","PARK_UNIT","D_LOC_TYPE","D_GEO_ACC","D_STATE","D_REGION","D_COUNTY","D_CPA","D_MCD","D_TRACT","D_TAZ","TripFactor","Survey_TravTime","Model_TravTime","Model_TravDist","CompositeWeight","DEPART_HOUR","DEPART_MIN","DEPART_MIN_OF_DAY","TRAV_DOW","TRAV_DATE","HOLIDAY","HOL_TYPE","depart_lon","depart_lat","dest_lon","dest_lat","depart_point","dest_point"
35517,470849,2,47084902,1054.05623,1207.527647,1,NA,4.70849e+11,5,4.70849e+13,4708490205,NA,NA,3,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000804,44,"18:00",19,NA,NA,NA,"0:00","","","","18:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_106",4210160000,42101980000,2210,1.17,50,38.340644,4.93846,1412.807347,18,20,1100,5,"7/26/2013","",0,-75.1669894744938,39.9484799410289,-75.2070232144824,39.990493481725,"POINT (-75.166989 39.948480)","POINT (-75.207023 39.990493)"
35518,470849,2,47084902,1054.05623,1207.527647,1,NA,4.70849e+11,6,4.70849e+13,4708490206,NA,NA,3,NA,NA,4,1,42,1,42101,"101_106",4210160000,42101980000,2210,"19:10",15,NA,NA,NA,"0:00","","","","23:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_104",4210160000,42101031600,3014,1.17,41,73.126331,14.011529,1412.807347,23,0,1380,5,"7/26/2013","",0,-75.2070232144824,39.990493481725,-75.0593151476913,40.0302346423682,"POINT (-75.207023 39.990493)","POINT (-75.059315 40.030235)"
35707,471942,1,47194201,247.6547545,180.8876542,1,NA,4.71942e+11,2,4.71942e+13,4719420102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101037200,804,"12:10",19,NA,NA,NA,"0:00","","","","12:10",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,71,1.17,30,25.99543,3.205227,211.6385554,12,10,730,3,"11/28/2012","",0,-75.1661003080911,39.9138576581668,-75.1584725274299,39.950967187359,"POINT (-75.166100 39.913858)","POINT (-75.158473 39.950967)"
35709,471942,1,47194201,247.6547545,180.8876542,1,NA,4.71942e+11,4,4.71942e+13,4719420104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,95,"13:10",15,NA,NA,NA,"3:05","","","","16:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,90,1.17,10,11.900733,0.705285,211.6385554,16,15,975,3,"11/28/2012","",0,-75.1691139313301,39.9535949564727,-75.1588750233838,39.9528401835985,"POINT (-75.169114 39.953595)","POINT (-75.158875 39.952840)"
35710,471942,1,47194201,247.6547545,180.8876542,1,NA,4.71942e+11,5,4.71942e+13,4719420105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,90,"16:25",19,NA,NA,NA,"0:05","","","","16:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101037200,804,1.17,30,25.541021,3.093279,211.6385554,16,30,990,3,"11/28/2012","",0,-75.1588750233838,39.9528401835985,-75.1661003080911,39.9138576581668,"POINT (-75.158875 39.952840)","POINT (-75.166100 39.913858)"
35814,472378,1,47237801,668.8941838,127.1555254,1,NA,4.72378e+11,1,4.72378e+13,4723780101,NA,NA,2,1,2,1,1,42,1,42101,"101_110",4210160000,42101006500,1002,"",16,8,NA,NA,"0:00","","","","10:00",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,42,1,42101,"101_110",4210160000,42101036900,1030,1.17,0,19.416667,2.669062,148.7719647,10,0,600,1,"1/14/2013","",0,-75.2351116826331,39.934447396763,-75.1941152941134,39.9546263068532,"POINT (-75.235112 39.934447)","POINT (-75.194115 39.954626)"
35815,472378,1,47237801,668.8941838,127.1555254,1,NA,4.72378e+11,2,4.72378e+13,4723780102,NA,NA,2,NA,NA,4,3,42,1,42101,"101_110",4210160000,42101036900,1030,"10:00",16,19,8,NA,"0:00","","","","16:00",23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_110",4210160000,42101006500,1002,1.17,210,19.795246,2.681191,148.7719647,16,0,960,1,"1/14/2013","",0,-75.1941152941134,39.9546263068532,-75.2351116826331,39.934447396763,"POINT (-75.194115 39.954626)","POINT (-75.235112 39.934447)"
35979,473173,2,47317302,237.118544,643.6994714,1,NA,4.73173e+11,1,4.73173e+13,4731730201,NA,NA,1,1,2,1,1,42,1,42101,"101_111",4210160000,42101009400,1215,"",1,NA,NA,NA,"3:30","","","","6:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,92,1.15,43,17.083412,3.89413,740.2543921,6,30,390,3,"7/31/2013","",0,-75.2322455285086,39.963278945388,-75.1648345113326,39.9541020155151,"POINT (-75.232246 39.963279)","POINT (-75.164835 39.954102)"
35980,473173,2,47317302,237.118544,643.6994714,1,NA,4.73173e+11,2,4.73173e+13,4731730202,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,92,"7:13",5,NA,NA,NA,"12:00","","","","19:15",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_111",4210160000,42101009400,1215,1.15,45,17.410302,3.899685,740.2543921,19,15,1155,3,"7/31/2013","",0,-75.1648345113326,39.9541020155151,-75.2322455285086,39.963278945388,"POINT (-75.164835 39.954102)","POINT (-75.232246 39.963279)"
36354,474913,1,47491301,256.9651392,93.05092022,1,NA,4.74913e+11,5,4.74913e+13,4749130105,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000100,68,"8:33",19,NA,NA,NA,"0:00","","","","8:36",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000100,86,1.12,2,4.936379,0.291793,104.2170306,8,36,516,2,"11/27/2012","",0,-75.150623776162,39.9499928305521,-75.1470807570054,39.9513767444736,"POINT (-75.150624 39.949993)","POINT (-75.147081 39.951377)"
36429,475479,1,47547901,668.6753665,125.9556218,1,NA,4.75479e+11,1,4.75479e+13,4754790101,NA,NA,3,1,1,3,6,42,1,42101,"101_112",4210160000,42101003200,841,"",17,NA,NA,NA,"0:00","","","","9:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,1.17,390,43.559499,5.722069,147.3680775,9,30,570,5,"12/7/2012","",0,-75.1870662747411,39.9335197790401,-75.1578194556998,39.9904255905816,"POINT (-75.187066 39.933520)","POINT (-75.157819 39.990426)"
36430,475479,1,47547901,668.6753665,125.9556218,1,NA,4.75479e+11,2,4.75479e+13,4754790102,NA,NA,3,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,"16:00",16,NA,NA,NA,"2:00","","","","18:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101003200,841,1.17,60,33.254479,5.319413,147.3680775,18,0,1080,5,"12/7/2012","",0,-75.1578194556998,39.9904255905816,-75.1870662747411,39.9335197790401,"POINT (-75.157819 39.990426)","POINT (-75.187066 39.933520)"
36433,475479,2,47547902,668.6753665,127.0385876,2,NA,4.75479e+11,2,4.75479e+13,4754790202,NA,NA,2,1,NA,1,1,42,1,42101,"101_112",4210160000,42101003200,841,"15:30",1,NA,NA,NA,"0:00","","","","15:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,1.17,30,41.34798,5.595593,148.6351475,15,30,930,5,"12/7/2012","",0,-75.1870662747411,39.9335197790401,-75.1578194556998,39.9904255905816,"POINT (-75.187066 39.933520)","POINT (-75.157819 39.990426)"
36434,475479,2,47547902,668.6753665,127.0385876,2,NA,4.75479e+11,3,4.75479e+13,4754790203,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,"16:00",16,NA,NA,NA,"1:00","","","","18:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101003200,841,1.17,60,33.254479,5.319413,148.6351475,18,0,1080,5,"12/7/2012","",0,-75.1578194556998,39.9904255905816,-75.1870662747411,39.9335197790401,"POINT (-75.157819 39.990426)","POINT (-75.187066 39.933520)"
36437,475479,3,47547903,668.6753665,127.0385876,2,NA,4.75479e+11,2,4.75479e+13,4754790302,NA,NA,2,1,NA,1,1,42,1,42101,"101_112",4210160000,42101003200,841,"15:30",1,NA,NA,NA,"0:00","","","","15:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,1.17,30,41.34798,5.595593,148.6351475,15,30,930,5,"12/7/2012","",0,-75.1870662747411,39.9335197790401,-75.1578194556998,39.9904255905816,"POINT (-75.187066 39.933520)","POINT (-75.157819 39.990426)"
36438,475479,3,47547903,668.6753665,127.0385876,2,NA,4.75479e+11,3,4.75479e+13,4754790303,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,"16:00",16,NA,NA,NA,"0:00","","","","18:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101003200,841,1.17,60,33.254479,5.319413,148.6351475,18,0,1080,5,"12/7/2012","",0,-75.1578194556998,39.9904255905816,-75.1870662747411,39.9335197790401,"POINT (-75.157819 39.990426)","POINT (-75.187066 39.933520)"
36441,475479,4,47547904,668.6753665,111.3715366,2,NA,4.75479e+11,2,4.75479e+13,4754790402,NA,NA,2,1,NA,1,1,42,1,42101,"101_112",4210160000,42101003200,841,"15:30",1,NA,NA,NA,"0:00","","","","15:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,1.17,30,41.34798,5.595593,130.3046978,15,30,930,5,"12/7/2012","",0,-75.1870662747411,39.9335197790401,-75.1578194556998,39.9904255905816,"POINT (-75.187066 39.933520)","POINT (-75.157819 39.990426)"
36442,475479,4,47547904,668.6753665,111.3715366,2,NA,4.75479e+11,3,4.75479e+13,4754790403,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,"16:00",20,NA,NA,NA,"0:00","","","","19:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101003200,841,1.17,0,31.287787,5.418013,130.3046978,19,0,1140,5,"12/7/2012","",0,-75.1578194556998,39.9904255905816,-75.1870662747411,39.9335197790401,"POINT (-75.157819 39.990426)","POINT (-75.187066 39.933520)"
36445,475479,5,47547905,668.6753665,127.0385876,2,NA,4.75479e+11,2,4.75479e+13,4754790502,NA,NA,2,1,NA,1,1,42,1,42101,"101_112",4210160000,42101003200,841,"9998",1,NA,NA,NA,"0:00","","","","15:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,1.17,30,41.34798,5.595593,148.6351475,15,30,930,5,"12/7/2012","",0,-75.1870662747411,39.9335197790401,-75.1578194556998,39.9904255905816,"POINT (-75.187066 39.933520)","POINT (-75.157819 39.990426)"
36446,475479,5,47547905,668.6753665,127.0385876,2,NA,4.75479e+11,3,4.75479e+13,4754790503,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,"16:00",20,NA,NA,NA,"0:00","","","","18:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101003200,841,1.17,60,33.254479,5.319413,148.6351475,18,0,1080,5,"12/7/2012","",0,-75.1578194556998,39.9904255905816,-75.1870662747411,39.9335197790401,"POINT (-75.157819 39.990426)","POINT (-75.187066 39.933520)"
36670,476525,1,47652501,568.8087432,130.1556774,1,NA,4.76525e+11,1,4.76525e+13,4765250101,NA,NA,2,1,2,1,1,42,1,42101,"101_107",4210160000,42101016902,435,"",1,NA,NA,NA,"11:30","","","","14:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101021800,3219,1.17,30,40.991705,5.120601,152.2821425,14,30,870,5,"12/21/2012","",0,-75.1833128313549,39.9960562366823,-75.2324370649115,40.0574839750067,"POINT (-75.183313 39.996056)","POINT (-75.232437 40.057484)"
36671,476525,1,47652501,568.8087432,130.1556774,1,NA,4.76525e+11,2,4.76525e+13,4765250102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101021800,3219,"15:00",16,NA,NA,NA,"1:00","","","","16:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101016902,435,1.17,30,34.488234,3.849488,152.2821425,16,0,960,5,"12/21/2012","",0,-75.2324370649115,40.0574839750067,-75.1833128313549,39.9960562366823,"POINT (-75.232437 40.057484)","POINT (-75.183313 39.996056)"
36674,476525,3,47652503,568.8087432,173.7659854,1,NA,4.76525e+11,1,4.76525e+13,4765250301,NA,NA,2,1,2,1,1,42,1,42101,"101_107",4210160000,42101016902,435,"",1,NA,NA,NA,"4:30","","","","7:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,42,1,42101,"101_107",4210160000,42101015101,424,1.17,15,9.09982,0.282015,203.3062029,7,30,450,5,"12/21/2012","",0,-75.1833128313549,39.9960562366823,-75.1857519422656,39.9869713053535,"POINT (-75.183313 39.996056)","POINT (-75.185752 39.986971)"
36675,476525,3,47652503,568.8087432,173.7659854,1,NA,4.76525e+11,2,4.76525e+13,4765250302,NA,NA,2,NA,NA,3,1,42,1,42101,"101_107",4210160000,42101015101,424,"7:45",3,NA,NA,NA,"7:20","","","","15:05",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101016902,435,1.17,55,9.82617,0.30019,203.3062029,15,5,905,5,"12/21/2012","",0,-75.1857519422656,39.9869713053535,-75.1833128313549,39.9960562366823,"POINT (-75.185752 39.986971)","POINT (-75.183313 39.996056)"
36797,476770,2,47677002,274.9930085,932.2168444,1,NA,4.7677e+11,1,4.7677e+13,4767700201,NA,NA,2,1,2,1,1,42,1,42101,"101_114",4210160000,42101031101,1623,"",1,NA,NA,NA,"0:00","","","","13:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101028902,1445,1.17,60,27.638801,3.072187,1090.693708,13,0,780,2,"12/4/2012","",0,-75.0785466096524,40.0422576693535,-75.1150975874125,40.0236637387111,"POINT (-75.078547 40.042258)","POINT (-75.115098 40.023664)"
36798,476770,2,47677002,274.9930085,932.2168444,1,NA,4.7677e+11,2,4.7677e+13,4767700202,NA,NA,2,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101028902,1445,"14:00",14,15,NA,NA,"0:00","","","","0:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_114",4210160000,42101031101,1623,1.17,60,24.59928,3.132317,1090.693708,0,0,0,2,"12/4/2012","",0,-75.1150975874125,40.0236637387111,-75.0785466096524,40.0422576693535,"POINT (-75.115098 40.023664)","POINT (-75.078547 40.042258)"
36801,476882,1,47688201,407.9634602,460.0619955,1,NA,4.76882e+11,2,4.76882e+13,4768820102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101019000,1423,"8:10",19,NA,NA,NA,"0:35","","","","8:46",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000402,81,1.17,4,29.042198,6.565149,538.2725347,8,46,526,3,"12/5/2012","",0,-75.099782195019,40.006355591222,-75.1692942790448,39.9527602328087,"POINT (-75.099782 40.006356)","POINT (-75.169294 39.952760)"
37001,477805,2,47780502,45.33237201,95.72322758,2,NA,4.77805e+11,3,4.77805e+13,4778050203,NA,NA,2,2,NA,1,1,42,1,42101,"101_103",4210160000,42101001002,12,"11:55",1,NA,NA,NA,"1:20","","","","13:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,73,1.15,25,16.093688,1.100513,110.0817117,13,15,795,3,"12/19/2012","",0,-75.1476427366842,39.9441226984079,-75.1625826795934,39.9513495936779,"POINT (-75.147643 39.944123)","POINT (-75.162583 39.951350)"
37003,477805,2,47780502,45.33237201,95.72322758,2,NA,4.77805e+11,5,4.77805e+13,4778050205,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,61,"15:40",9,NA,NA,NA,"0:00","","","","16:05",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101001002,12,1.15,30,19.725168,1.565995,110.0817117,16,5,965,3,"12/19/2012","",0,-75.1705068930163,39.9509065904554,-75.1476427366842,39.9441226984079,"POINT (-75.170507 39.950907)","POINT (-75.147643 39.944123)"
37107,478365,1,47836501,149.8733877,89.40053254,1,NA,4.78365e+11,1,4.78365e+13,4783650101,NA,NA,1,2,2,1,1,42,1,42101,"101_110",4210160000,42101008601,1027,"",1,NA,NA,NA,"4:00","","","","9:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1025,1.12,30,17.042953,1.832463,100.1285964,9,0,540,4,"12/20/2012","",0,-75.2165947836222,39.9537421538695,-75.1937934209145,39.951852697735,"POINT (-75.216595 39.953742)","POINT (-75.193793 39.951853)"
37108,478365,1,47836501,149.8733877,89.40053254,1,NA,4.78365e+11,2,4.78365e+13,4783650102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1025,"9:30",5,NA,NA,NA,"8:30","","","","18:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000401,103,1.12,0,12.188574,1.232337,100.1285964,18,0,1080,4,"12/20/2012","",0,-75.1937934209145,39.951852697735,-75.177201361549,39.9550054347417,"POINT (-75.193793 39.951853)","POINT (-75.177201 39.955005)"
37109,478365,1,47836501,149.8733877,89.40053254,1,NA,4.78365e+11,3,4.78365e+13,4783650103,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000401,103,"18:00",8,NA,NA,NA,"0:30","","","","18:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_110",4210160000,42101008601,1027,1.12,30,23.181981,2.469787,100.1285964,18,30,1110,4,"12/20/2012","",0,-75.177201361549,39.9550054347417,-75.2165947836222,39.9537421538695,"POINT (-75.177201 39.955005)","POINT (-75.216595 39.953742)"
37243,479147,1,47914701,51.89662555,89.63109736,1,NA,4.79147e+11,1,4.79147e+13,4791470101,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101001002,10,"",1,12,15,7,"0:00","","","","8:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000500,71,1.15,30,15.744803,1.239246,103.075762,8,15,495,1,"1/14/2013","",0,-75.1445453348899,39.9427167473736,-75.1584725274299,39.950967187359,"POINT (-75.144545 39.942717)","POINT (-75.158473 39.950967)"
37587,480536,1,48053601,97.53164027,83.65044281,1,NA,4.80536e+11,1,4.80536e+13,4805360101,NA,NA,1,1,2,1,1,42,1,42091,"091_409",4209179056,42091201006,11642,"",1,NA,NA,NA,"4:00","","","","7:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000500,88,1.13,58,73.095357,25.968512,94.52500038,7,0,420,1,"11/26/2012","",0,-75.2926189071885,40.2045297698944,-75.1541388337345,39.9522458625874,"POINT (-75.292619 40.204530)","POINT (-75.154139 39.952246)"
37588,480536,1,48053601,97.53164027,83.65044281,1,NA,4.80536e+11,2,4.80536e+13,4805360102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000500,88,"7:58",5,NA,NA,NA,"9:00","","","","17:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42091,"091_409",4209179056,42091201006,11642,1.13,60,72.056381,25.219491,94.52500038,17,0,1020,1,"11/26/2012","",0,-75.1541388337345,39.9522458625874,-75.2926189071885,40.2045297698944,"POINT (-75.154139 39.952246)","POINT (-75.292619 40.204530)"
37767,481620,1,48162001,124.81705,168.1362871,1,NA,4.8162e+11,5,4.8162e+13,4816200105,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,71,"8:53",19,NA,NA,NA,"0:05","","","","8:58",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000100,68,1.15,0,6.347995,0.559087,193.3567302,8,58,538,1,"11/26/2012","",0,-75.1584725274299,39.950967187359,-75.150623776162,39.9499928305521,"POINT (-75.158473 39.950967)","POINT (-75.150624 39.949993)"
37768,481620,1,48162001,124.81705,168.1362871,1,NA,4.8162e+11,6,4.8162e+13,4816200106,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000100,68,"8:58",5,NA,NA,NA,"7:15","","","","16:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,90,1.15,15,9.069824,0.686541,193.3567302,16,15,975,1,"11/26/2012","",0,-75.150623776162,39.9499928305521,-75.1588750233838,39.9528401835985,"POINT (-75.150624 39.949993)","POINT (-75.158875 39.952840)"
